2.00000000E-01,0.00000000E+00,0.00000000E+00
2.00000000E-01,0.00000000E+00,0.00000000E+00
2.00000000E-01,0.00000000E+00,0.00000000E+00
2.00000000E-01,0.00000000E+00,0.00000000E+00
2.00000000E-01,0.00000000E+00,0.00000000E+00
2.00000000E-01,0.00000000E+00,1.17273223E-03
2.00000000E-01,0.00000000E+00,0.00000000E+00
2.00000000E-01,0.00000000E+00,0.00000000E+00
2.00000000E-01,0.00000000E+00,0.00000000E+00
4.00000000E-01,0.00000000E+00,3.22171879E-02
4.00000000E-01,0.00000000E+00,6.28666478E-02
4.00000000E-01,0.00000000E+00,3.08170028E-02
4.00000000E-01,0.00000000E+00,1.64008301E-01
4.00000000E-01,1.87298361E-01,3.24298359E-02
4.00000000E-01,5.45764588E-03,0.00000000E+00
4.00000000E-01,3.58417921E-01,1.45128964E-02
4.00000000E-01,0.00000000E+00,7.04995580E-02
4.00000000E-01,0.00000000E+00,7.72046466E-02
6.00000000E-01,0.00000000E+00,5.11338022E-02
6.00000000E-01,0.00000000E+00,1.08871110E-01
6.00000000E-01,0.00000000E+00,4.52683378E-02
6.00000000E-01,3.00001919E-01,2.22257698E-01
6.00000000E-01,1.87298361E-01,4.64939313E-02
6.00000000E-01,5.45764588E-03,3.27790234E-03
6.00000000E-01,3.58417921E-01,2.16891029E-02
6.00000000E-01,0.00000000E+00,1.18649347E-01
6.00000000E-01,0.00000000E+00,1.51201874E-01
8.00000000E-01,0.00000000E+00,7.55044597E-02
8.00000000E-01,0.00000000E+00,1.48748826E-01
8.00000000E-01,4.34697650E-01,7.44833352E-02
8.00000000E-01,3.00001919E-01,2.72535859E-01
8.00000000E-01,1.87298361E-01,6.65935683E-02
8.00000000E-01,5.45764588E-03,8.51807550E-04
8.00000000E-01,6.47786052E-01,4.17506014E-02
8.00000000E-01,0.00000000E+00,1.71865624E-01
8.00000000E-01,9.45434074E-03,2.06120819E-01
1.00000000E+00,0.00000000E+00,8.82109127E-02
1.00000000E+00,0.00000000E+00,1.83818368E-01
1.00000000E+00,4.34697650E-01,9.35239694E-02
1.00000000E+00,3.00001919E-01,3.30960190E-01
1.00000000E+00,1.87298361E-01,8.21090350E-02
1.00000000E+00,1.11478231E-01,8.20513402E-03
1.00000000E+00,6.47786052E-01,3.03486957E-02
1.00000000E+00,0.00000000E+00,2.14188845E-01
1.00000000E+00,9.45434074E-03,2.62640628E-01
1.20000000E+00,0.00000000E+00,1.07185300E-01
1.20000000E+00,0.00000000E+00,2.08944414E-01
1.20000000E+00,4.34697650E-01,1.16416641E-01
1.20000000E+00,3.00001919E-01,3.87332419E-01
1.20000000E+00,3.19351151E-01,9.57291625E-02
1.20000000E+00,1.11478231E-01,1.46946781E-02
1.20000000E+00,6.47786052E-01,5.07073052E-02
1.20000000E+00,3.33904823E-01,2.50027899E-01
1.20000000E+00,9.45434074E-03,2.98615645E-01
1.40000000E+00,0.00000000E+00,1.30382549E-01
1.40000000E+00,2.66427356E-03,2.42092283E-01
1.40000000E+00,4.34697650E-01,1.33222116E-01
1.40000000E+00,3.17906474E-01,4.16425158E-01
1.40000000E+00,3.19351151E-01,1.01405494E-01
1.40000000E+00,1.11478231E-01,1.26517770E-02
1.40000000E+00,6.47786052E-01,5.58080721E-02
1.40000000E+00,3.33904823E-01,2.81449522E-01
1.40000000E+00,9.45434074E-03,3.35120109E-01
1.60000000E+00,0.00000000E+00,1.37727473E-01
1.60000000E+00,2.66427356E-03,2.60731850E-01
1.60000000E+00,4.34697650E-01,1.44627375E-01
1.60000000E+00,3.17906474E-01,4.50039249E-01
1.60000000E+00,3.19351151E-01,1.16232407E-01
1.60000000E+00,1.11478231E-01,1.83406061E-02
1.60000000E+00,6.47786052E-01,5.57495174E-02
1.60000000E+00,3.33904823E-01,3.00439780E-01
1.60000000E+00,9.45434074E-03,3.54689125E-01
1.80000000E+00,4.22592360E-03,1.63676727E-01
1.80000000E+00,3.92341215E-03,2.87156522E-01
1.80000000E+00,4.34697650E-01,1.69197123E-01
1.80000000E+00,3.17906474E-01,4.79126942E-01
1.80000000E+00,3.19351151E-01,1.28992044E-01
1.80000000E+00,1.39026015E-01,1.87788838E-02
1.80000000E+00,6.47786052E-01,5.90947270E-02
1.80000000E+00,3.33904823E-01,3.11928518E-01
1.80000000E+00,9.45434074E-03,3.87132224E-01
2.00000000E+00,4.22592360E-03,1.74386513E-01
2.00000000E+00,3.92341215E-03,2.98443859E-01
2.00000000E+00,4.73476033E-01,1.85851747E-01
2.00000000E+00,3.17906474E-01,5.32488302E-01
2.00000000E+00,3.22292739E-01,1.33254943E-01
2.00000000E+00,1.39026015E-01,1.77211097E-02
2.00000000E+00,6.47786052E-01,6.63121387E-02
2.00000000E+00,3.33904823E-01,3.37009024E-01
2.00000000E+00,9.45434074E-03,4.07748746E-01
2.20000000E+00,4.22592360E-03,1.88269887E-01
2.20000000E+00,3.92341215E-03,3.25740931E-01
2.20000000E+00,4.73476033E-01,1.91963022E-01
2.20000000E+00,3.17906474E-01,5.59502027E-01
2.20000000E+00,3.22292739E-01,1.39330038E-01
2.20000000E+00,1.39026015E-01,1.35347190E-02
2.20000000E+00,6.47786052E-01,6.65702132E-02
2.20000000E+00,3.33904823E-01,3.55183691E-01
2.20000000E+00,9.45434074E-03,4.31729814E-01
2.40000000E+00,4.22592360E-03,1.99173289E-01
2.40000000E+00,3.92341215E-03,3.33387063E-01
2.40000000E+00,4.73476033E-01,2.10791897E-01
2.40000000E+00,3.17906474E-01,5.82739550E-01
2.40000000E+00,3.22292739E-01,1.52059808E-01
2.40000000E+00,1.39026015E-01,1.66345960E-02
2.40000000E+00,9.53401077E-01,6.19910171E-02
2.40000000E+00,3.33904823E-01,3.89613608E-01
2.40000000E+00,9.45434074E-03,4.39163695E-01
2.60000000E+00,5.24856907E-03,2.21607395E-01
2.60000000E+00,1.30849861E-02,3.57457186E-01
2.60000000E+00,4.73476033E-01,2.22738947E-01
2.60000000E+00,3.17906474E-01,6.08377359E-01
2.60000000E+00,3.22292739E-01,1.49814945E-01
2.60000000E+00,1.39026015E-01,9.93349705E-03
2.60000000E+00,9.53401077E-01,5.97919619E-02
2.60000000E+00,3.33904823E-01,4.09344730E-01
2.60000000E+00,9.45434074E-03,4.61392466E-01
2.80000000E+00,5.24856907E-03,2.24318802E-01
2.80000000E+00,1.30849861E-02,3.71891680E-01
2.80000000E+00,4.73476033E-01,2.26762375E-01
2.80000000E+00,3.17906474E-01,6.31683846E-01
2.80000000E+00,3.22292739E-01,1.61894907E-01
2.80000000E+00,1.39026015E-01,8.28815931E-03
2.80000000E+00,9.53401077E-01,6.69139511E-02
2.80000000E+00,3.33904823E-01,4.35879210E-01
2.80000000E+00,9.45434074E-03,4.59572993E-01
3.00000000E+00,5.24856907E-03,2.41675166E-01
3.00000000E+00,1.30849861E-02,3.82033328E-01
3.00000000E+00,4.73476033E-01,2.42318541E-01
3.00000000E+00,3.17906474E-01,6.48257086E-01
3.00000000E+00,3.22292739E-01,1.68560076E-01
3.00000000E+00,1.39026015E-01,6.00656046E-03
3.00000000E+00,9.53401077E-01,6.73238342E-02
3.00000000E+00,3.33904823E-01,4.39081794E-01
3.00000000E+00,9.45434074E-03,4.76878484E-01
3.20000000E+00,5.24856907E-03,2.46633068E-01
3.20000000E+00,1.30849861E-02,3.91599139E-01
3.20000000E+00,6.02995140E-01,2.53456090E-01
3.20000000E+00,3.17906474E-01,6.92565651E-01
3.20000000E+00,3.22292739E-01,1.70646725E-01
3.20000000E+00,1.70710010E-01,1.40424506E-02
3.20000000E+00,9.53401077E-01,7.53783616E-02
3.20000000E+00,3.33904823E-01,4.50812861E-01
3.20000000E+00,9.45434074E-03,4.98322764E-01
